survey_id,issue_question_id,original_question_id,issue_label,question_wording,question_coding,question_recoded,survey_id_main,source
cora-efc1989-E-1989-2_F1.dta,env_soim_024,q62,Aware fed multicultural policy,"To the best of your knowledge, does the federal government have a policy of multiculturalism?","""""1"""" = """"yes it does"""", """"2"""" = """"no, it does not"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1989-E-1989-2_F1.dta,Environics
cora-efc1991-E-1991-4_F1.dta,env_soim_024,q5,Aware fed multicultural policy,"To the best of your knowledge, does the federal government have a policy of multiculturalism?","""""1"""" = """"Yes, it does"""", """"2"""" = """"No, it does not"""", """"3"""" = """"Don't know/no answer""""",1=1; 2=0; 3=9999  [0/1],cora-efc1991-E-1991-4_F1.dta,Environics
cora-efc1993-E-1993-4_F1.dta,env_soim_024,q4,Aware fed multicultural policy,"To the best of your knowledge, does the federal government have a policy of multiculturalism?","""""1"""" = """"Yes, it does"""", """"2"""" = """"No, it does not"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1993-E-1993-4_F1.dta,Environics
cora-efc1995-E-1995-1_F1.dta,env_soim_024,q3,Aware fed multicultural policy,"To the best of your knowledge, does the federal government have a policy of multiculturalism?","""""1"""" = """"Yes, it does"""", """"2"""" = """"No, it does not"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1995-E-1995-1_F1.dta,Environics
cora-efc1997-E-1997-2_F1.dta,env_soim_024,q88,Aware fed multicultural policy,"To the best of your knowledge, does the federal government have a policy of multiculturalism?","""""1"""" = """"Yes, it does"""", """"2"""" = """"No, it does not"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1997-E-1997-2_F1.dta,Environics
cora-efc1990-E-1990-2_F1.dta,env_soim_025,q95,Ban all guns including hunting,"And in your opinion, should the sale and possession of all guns (including handguns and hunting rifles) be banned in Canada?","""""1"""" = """"Yes, should"""", """"2"""" = """"No, should not"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1990-E-1990-2_F1.dta,Environics
cora-efc1991-E-1991-2_F1.dta,env_soim_025,q38,Ban all guns including hunting,"And in your opinion, should the sale and possession of all guns (including handguns and hunting rifles) be banned in Canada?","""""1"""" = """"Yes, should be banned"""", """"2"""" = """"No, should not be banned"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1991-E-1991-2_F1.dta,Environics
cora-efc1994-E-1994-3_F1.dta,env_soim_025,q56,Ban all guns including hunting,"And in your opinion, should the sale and possession of all guns (including handguns and hunting rifles) be banned in Canada?","""""1"""" = """"Yes"""", """"2"""" = """"No"""", """"3"""" = """"DK/NA""""",1=1; 2=0; 3=9999  [0/1],cora-efc1994-E-1994-3_F1.dta,Environics
cora-efc1982-E-1982-5_F1.dta,env_soim_026,q77n1,Ban smoking in public places,Agree/disagree: Governments should ban cigarette smoking in any public place,"""""1"""" = """"agree strongly"""", """"2"""" = """"agree somewhat"""", """"3"""" = """"disagree somewhat"""", """"4"""" = """"disagree strongly"""", """"9"""" = """"don't know""""",0=9999; 1=1; 2=0; 3=0; 4=0; 5=9999; 9=9999; 99=9999  [0/1],cora-efc1982-E-1982-5_F1.dta,Environics
cora-efc1986-E-1986-1_F1.dta,env_soim_026,q25n1,Ban smoking in public places,Agree/disagree: Governments should ban cigarette smoking in any public place,"""""1"""" = """"agree strongly"""", """"2"""" = """"agree somewhat"""", """"3"""" = """"disagree somewhat"""", """"4"""" = """"disagree strongly"""", """"9"""" = """"DK/NA""""",0=9999; 1=1; 2=0; 3=0; 4=0; 5=9999; 9=9999; 99=9999  [0/1],cora-efc1986-E-1986-1_F1.dta,Environics
cora-efc1992-E-1992-3_F1.dta,env_soim_026,q115a,Ban smoking in public places,Agree/disagree: Governments should ban cigarette smoking in any public place,"""""1"""" = """"agree strongly"""", """"2"""" = """"agree somewhat"""", """"3"""" = """"disagree somewhat"""", """"4"""" = """"disagree strongly"""", """"5"""" = """"DK/NA""""",0=9999; 1=1; 2=0; 3=0; 4=0; 5=9999; 9=9999; 99=9999  [0/1],cora-efc1992-E-1992-3_F1.dta,Environics
cora-efc1994-E-1994-2_F1.dta,env_soim_026,q81a,Ban smoking in public places,Agree/disagree: Governments should ban cigarette smoking in any public place,"""""1"""" = """"Agree strongly"""", """"2"""" = """"Agree somewhat"""", """"3"""" = """"Disagree somewhat"""", """"4"""" = """"Disagree strongly"""", """"5"""" = """"DK/NA""""",0=9999; 1=1; 2=0; 3=0; 4=0; 5=9999; 9=9999; 99=9999  [0/1],cora-efc1994-E-1994-2_F1.dta,Environics
cora-efc2004-E-2004-3_F1.dta,env_soim_026,q73,Ban smoking in public places,Agree/disagree: Governments should ban cigarette smoking in any public place,"""""1"""" = """"Strongly agree"""", """"2"""" = """"Somewhat agree"""", """"3"""" = """"Somewhat disagree"""", """"4"""" = """"Strongly disagree"""", """"99"""" = """"DK/NA""""",0=9999; 1=1; 2=0; 3=0; 4=0; 5=9999; 9=9999; 99=9999  [0/1],cora-efc2004-E-2004-3_F1.dta,Environics
cora-efc1979-E-1979-1_F1.dta,env_soim_026,q32a,Ban smoking in public places,Agree/disagree: Governments should ban cigarette smoking in any public place,"""""0"""" = """"no response"""", """"1"""" = """"for"""", """"2"""" = """"against"""", """"9"""" = """"don't know""""",0=9999; 1=1; 2=0; 3=0; 4=0; 5=9999; 9=9999; 99=9999  [0/1],cora-efc1979-E-1979-1_F1.dta,Environics
cora-efc1982-E-1982-1_F1.dta,env_soim_026,q7n1,Ban smoking in public places,Agree/disagree: Governments should ban cigarette smoking in any public place,"""""0"""" = """"no response"""", """"1"""" = """"Would support"""", """"2"""" = """"Would oppose"""", """"9"""" = """"Don't know""""",0=9999; 1=1; 2=0; 3=0; 4=0; 5=9999; 9=9999; 99=9999  [0/1],cora-efc1982-E-1982-1_F1.dta,Environics
cora-efc1982-E-1982-1_F1.dta,env_soim_027,q7n2,Ban transistor radios public,Would you support or oppose: a law banning transistor radios in all public places,"""""0"""" = """"no response"""", """"1"""" = """"Would support"""", """"2"""" = """"Would oppose"""", """"9"""" = """"Don't know""""",0=9999; 1=1; 2=0; 9=9999  [0/1],cora-efc1982-E-1982-1_F1.dta,Environics
cora-efc1980-E-1980-1_F1.dta,env_soim_028,q29,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""1"""" = """"too much"""", """"2"""" = """"just enough"""", """"3"""" = """"not enough"""", """"9"""" = """"dk""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1980-E-1980-1_F1.dta,Environics
cora-efc1981-E-1981-1_F1.dta,env_soim_028,q58,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""1"""" = """"too much"""", """"2"""" = """"just enough"""", """"3"""" = """"not enough"""", """"9"""" = """"don't know""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1981-E-1981-1_F1.dta,Environics
cora-efc1982-E-1982-1_F1.dta,env_soim_028,q87,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""0"""" = """"no response"""", """"1"""" = """"too much"""", """"2"""" = """"just enough"""", """"3"""" = """"not enough"""", """"9"""" = """"don't know""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1982-E-1982-1_F1.dta,Environics
cora-efc1983-E-1983-1_F1.dta,env_soim_028,q62,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""1"""" = """"too much"""", """"2"""" = """"just enough"""", """"3"""" = """"not enough"""", """"9"""" = """"don't know""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1983-E-1983-1_F1.dta,Environics
cora-efc1987-E-1987-2_F1.dta,env_soim_028,q115,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""1"""" = """"too much"""", """"2"""" = """"just enough"""", """"3"""" = """"not enough"""", """"4"""" = """"dk/na""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1987-E-1987-2_F1.dta,Environics
cora-efc1988-E-1988-2_F1.dta,env_soim_028,q77,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""1"""" = """"Too much"""", """"2"""" = """"Just enough"""", """"3"""" = """"Not enough"""", """"4"""" = """"DK/NA""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1988-E-1988-2_F1.dta,Environics
cora-efc1991-E-1991-3_F1.dta,env_soim_028,q151,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""1"""" = """"too much"""", """"2"""" = """"Just enough"""", """"3"""" = """"Not enough"""", """"4"""" = """"DK/NA""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1991-E-1991-3_F1.dta,Environics
cora-efc1993-E-1993-1_F1.dta,env_soim_028,q112,Bill 101 restricts English,"In your opinion, does the French language Charter (Bill 101) restrict the use of English in Quebec too much, just enough or not enough?","""""1"""" = """"Too much"""", """"2"""" = """"Just enough"""", """"3"""" = """"Not enough"""", """"4"""" = """"DK/NA""""",0=NaN; 1=-1; 2=9999; 3=1; 4=9999; 9=9999  [-1/0/1],cora-efc1993-E-1993-1_F1.dta,Environics
cora-efc1990-E-1990-4_F1.dta,env_soim_030,q82,Canada treats Indigenous vs others,"Do you believe that Canada generally treats its native population better than other countries, worse than other countries, or about the same as other countries?","""""1"""" = """"better"""", """"2"""" = """"worse"""", """"3"""" = """"same"""", """"4"""" = """"DK/NA""""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],cora-efc1990-E-1990-4_F1.dta,Environics
cora-efc1998-E-1998-2_F1.dta,env_soim_031,q93,Cdn content vs wide range TV,"Thinking about the future of broadcasting in Canada, including television, radio, and satellite services, which of the following goals do you think is most importantÃ¢â‚¬Â¦","""""1"""" = """"Ensuring that all broadcasting services have Canadian conten"""", """"2"""" = """"Ensuring that people have a wide range of broadcasting servi"""", """"3"""" = """"DK/NA""""","1=0; 2=1; 3=9999  [0=ensuring canadian content and programming, even if people's/1=ensuring wide range of broadcasting services, even if canadi]",cora-efc1998-E-1998-2_F1.dta,Environics
